	protein_sequence1	protein_sequence2	interaction
8241	1949	869	0
8242	2389	869	0
8243	2300	869	0
8244	1178	869	0
8245	946	869	0
8246	1958	869	0
8247	673	869	0
8248	1969	869	0
8249	1972	869	0
8250	1547	869	0
8251	480	869	0
8252	1650	869	0
8253	986	869	0
8254	1132	869	0
8255	909	869	0
8256	2054	869	0
8257	1286	869	0
8258	1846	869	0
8259	2324	869	0
8260	2392	869	0
8261	2496	869	0
8262	275	869	0
8263	1292	869	0
8264	1083	869	0
8265	1853	869	0
8266	909	1811	0
8267	2663	1811	0
8268	834	1811	0
8269	1409	1811	0
8270	1590	2333	0
8271	368	2333	0
8272	1777	2333	0
8273	840	2333	0
8274	2251	2333	0
8275	982	2333	0
8276	910	2333	0
8277	767	1196	0
8278	1329	2503	0
8279	2512	2503	0
8280	819	2503	0
8281	1442	2503	0
8282	508	1091	0
8283	279	1091	0
8284	1779	1091	0
8285	1634	1091	0
8286	673	1091	0
8287	818	1091	0
8288	1989	1091	0
8289	1973	1091	0
8290	1129	1091	0
8291	967	1091	0
8292	1703	1655	0
8293	2663	1655	0
8294	840	1655	0
8295	1184	3	0
8296	1825	3	0
8297	495	1210	0
8298	92	1278	0
8299	578	1278	0
8300	1916	1278	0
8301	2343	1278	0
8302	999	1278	0
8303	152	282	0
8304	2530	2700	0
8305	999	2700	0
8306	1491	2700	0
8307	92	2700	0
8308	2564	2700	0
8309	2512	2700	0
8310	2228	2700	0
8311	1777	2700	0
8312	1427	2700	0
8313	84	1685	0
8314	304	1685	0
8315	2410	1685	0
8316	1443	1685	0
8317	2593	1685	0
8318	1132	1685	0
8319	450	1685	0
8320	673	1685	0
8321	2343	1685	0
8322	347	1685	0
8323	2300	1685	0
8324	2686	1685	0
8325	2158	1685	0
8326	16	1685	0
8327	1286	1685	0
8328	2657	1685	0
8329	2564	1685	0
8330	1931	1685	0
8331	2011	1685	0
8332	1619	1685	0
8333	2066	1685	0
8334	2228	1685	0
8335	999	1685	0
8336	1409	1685	0
8337	10	1685	0
8338	728	1685	0
8339	2530	1685	0
8340	2058	1685	0
8341	1838	1685	0
8342	480	1685	0
8343	2663	1685	0
8344	2084	1685	0
8345	620	1685	0
8346	2604	1685	0
8347	2054	1685	0
8348	2618	1685	0
8349	1650	1685	0
8350	1823	1685	0
8351	578	1685	0
8352	152	1685	0
8353	175	1685	0
8354	1947	1685	0
8355	1843	1685	0
8356	1117	1685	0
8357	508	1685	0
8358	1972	1685	0
8359	2143	1685	0
8360	530	1685	0
8361	2389	1685	0
8362	1520	1685	0
8363	1868	1685	0
8364	1788	1685	0
8365	1465	1685	0
8366	2611	541	0
8367	1417	2541	0
8368	496	2541	0
8369	2344	2541	0
8370	1329	1053	0
8371	1969	1053	0
8372	620	1053	0
8373	1409	1053	0
8374	2252	1053	0
8375	2218	1053	0
8376	10	1053	0
8377	1129	1053	0
8378	175	1053	0
8379	955	2467	0
8380	1442	2391	0
8381	1184	414	0
8382	2355	414	0
8383	1443	414	0
8384	441	414	0
8385	2011	414	0
8386	1238	414	0
8387	810	414	0
8388	283	414	0
8389	2228	414	0
8390	910	414	0
8391	662	414	0
8392	1436	414	0
8393	1547	414	0
8394	1943	414	0
8395	2447	414	0
8396	2562	414	0
8397	678	414	0
8398	764	414	0
8399	1039	414	0
8400	368	370	0
8401	84	370	0
8402	1547	370	0
8403	1169	370	0
8404	2252	370	0
8405	2568	370	0
8406	450	370	0
8407	1674	370	0
8408	2218	370	0
8409	33	370	0
8410	2066	370	0
8411	2670	286	0
8412	2084	286	0
8413	1940	286	0
8414	2562	286	0
8415	1286	185	0
8416	2032	185	0
8417	818	185	0
8418	435	185	0
8419	2252	185	0
8420	2344	2253	0
8421	2311	2253	0
8422	1838	2631	0
8423	2568	2631	0
8424	2324	2631	0
8425	820	2631	0
8426	114	2631	0
8427	2517	2631	0
8428	10	2631	0
8429	16	2367	0
8430	955	2367	0
8431	941	2367	0
8432	1969	2367	0
8433	489	2367	0
8434	1159	2367	0
8435	1159	2367	0
8436	1700	2367	0
8437	137	2367	0
8438	1286	2367	0
8439	1619	2367	0
8440	2457	2367	0
8441	302	2367	0
8442	77	2367	0
8443	2344	621	0
8444	1083	621	0
8445	1159	621	0
8446	1184	621	0
8447	2066	621	0
8448	2011	505	0
8449	1634	634	0
8450	2564	634	0
8451	362	634	0
8452	1703	634	0
8453	1132	634	0
8454	2339	2687	0
8455	90	2687	0
8456	2454	2687	0
8457	1934	2687	0
8458	1155	2687	0
8459	1750	2687	0
8460	810	2687	0
8461	1972	384	0
8462	1442	384	0
8463	1417	669	0
8464	840	669	0
8465	2087	669	0
8466	1329	669	0
8467	986	669	0
8468	668	2050	0
8469	2472	2050	0
8470	2719	2050	0
8471	2265	2050	0
8472	1590	2050	0
8473	681	2050	0
8474	2015	1697	0
8475	1632	1697	0
8476	1700	1697	0
8477	2143	1697	0
8478	1178	1697	0
8479	2343	1781	0
8480	2563	1781	0
8481	1446	1781	0
8482	2344	1781	0
8483	1910	1781	0
8484	1960	1781	0
8485	1436	1781	0
8486	834	1781	0
8487	2670	1781	0
8488	84	1781	0
8489	2593	1781	0
8490	2618	1781	0
8491	1916	1781	0
8492	1465	1781	0
8493	1143	1781	0
8494	2445	1781	0
8495	2032	1781	0
8496	1824	1781	0
8497	1052	1781	0
8498	368	1781	0
8499	114	1781	0
8500	2311	1781	0
8501	2158	1781	0
8502	764	1781	0
8503	2602	1781	0
8504	606	1781	0
8505	2251	596	0
8506	662	596	0
8507	999	2414	0
8508	2598	2414	0
8509	441	2414	0
8510	1195	2414	0
8511	2618	2414	0
8512	362	2414	0
8513	1674	2414	0
8514	655	2414	0
8515	296	2414	0
8516	1609	1275	0
8517	655	1275	0
8518	1931	1275	0
8519	900	1275	0
8520	1195	1275	0
8521	2598	1275	0
8522	2457	1275	0
8523	1690	1275	0
8524	1843	1450	0
8525	2670	1450	0
8526	1286	1307	0
8527	1547	1444	0
8528	347	1444	0
8529	810	1978	0
8530	2578	1978	0
8531	2670	1978	0
8532	2618	2168	0
8533	2324	2168	0
8534	2218	2168	0
8535	1436	2168	0
8536	606	2168	0
8537	550	1285	0
8538	1703	1285	0
8539	1057	1285	0
8540	2578	1285	0
8541	1650	1285	0
8542	1628	1285	0
8543	2715	1285	0
8544	958	1285	0
8545	2446	1285	0
8546	450	2135	0
8547	834	2135	0
8548	1442	2135	0
8549	1443	2135	0
8550	1843	2135	0
8551	2392	2135	0
8552	1853	2135	0
8553	1311	2135	0
8554	1311	2135	0
8555	2182	2135	0
8556	2512	2135	0
8557	1674	1438	0
8558	692	2647	0
8559	2087	2464	0
8560	2604	777	0
8561	958	2589	0
8562	1879	2589	0
8563	1143	1765	0
8564	2066	1765	0
8565	565	2428	0
8566	2597	2428	0
8567	2715	2428	0
8568	8	2428	0
8569	673	397	0
8570	955	2334	0
8571	1779	2334	0
8572	1916	2334	0
8573	2289	2334	0
8574	1549	2334	0
8575	834	2314	0
8576	728	122	0
8577	1520	711	0
8578	1614	1711	0
8579	820	1711	0
8580	1129	1711	0
8581	798	641	0
8582	736	641	0
8583	819	2661	0
8584	692	2661	0
8585	1779	2661	0
8586	1491	2153	0
8587	2602	2153	0
8588	730	1844	0
8589	1057	1844	0
8590	909	1276	0
8591	736	1078	0
8592	175	1078	0
8593	1386	1078	0
8594	861	1078	0
8595	1690	1078	0
8596	820	1078	0
8597	16	1078	0
8598	347	1078	0
8599	606	1078	0
8600	764	1078	0
8601	368	1078	0
8602	203	1078	0
8603	1634	1078	0
8604	798	1078	0
8605	2344	1078	0
8606	371	1078	0
8607	2264	1078	0
8608	2032	1078	0
8609	2446	1078	0
8610	2602	1078	0
8611	1131	1078	0
8612	1706	1078	0
8613	2158	1078	0
8614	2663	1078	0
8615	2046	1078	0
8616	550	1078	0
8617	678	1078	0
8618	77	1078	0
8619	941	1078	0
8620	1057	1078	0
8621	955	1078	0
8622	1947	1078	0
8623	2670	1078	0
8624	296	1078	0
8625	296	1078	0
8626	1503	1078	0
8627	894	1078	0
8628	496	1078	0
8629	2715	1078	0
8630	958	1078	0
8631	1931	1078	0
8632	900	1078	0
8633	1436	1148	0
8634	2158	1148	0
8635	767	1148	0
8636	2252	1148	0
8637	2289	1148	0
8638	2389	1148	0
8639	2446	19	0
8640	10	19	0
8641	283	19	0
8642	357	19	0
8643	2386	19	0
8644	2228	19	0
8645	1632	19	0
8646	764	19	0
8647	2445	19	0
8648	550	19	0
8649	1503	19	0
8650	1614	19	0
8651	2252	19	0
8652	2578	19	0
8653	1692	19	0
8654	1904	19	0
8655	1904	19	0
8656	2300	19	0
8657	203	19	0
8658	2032	2164	0
8659	2289	2164	0
8660	1910	2164	0
8661	275	2164	0
8662	2066	2164	0
8663	2457	2164	0
8664	2657	2164	0
8665	2252	2164	0
8666	2546	2164	0
8667	675	2164	0
8668	2251	2164	0
8669	1777	2164	0
8670	2261	127	0
8671	1184	330	0
8672	1609	330	0
8673	1108	330	0
8674	1254	330	0
8675	1446	330	0
8676	2066	330	0
8677	810	330	0
8678	2228	330	0
8679	362	330	0
8680	228	474	0
8681	2604	695	0
8682	368	695	0
8683	2252	695	0
8684	304	695	0
8685	2530	695	0
8686	2251	695	0
8687	736	695	0
8688	1169	695	0
8689	2493	695	0
8690	1286	695	0
8691	778	773	0
8692	1360	773	0
8693	703	773	0
8694	664	773	0
8695	1167	1153	0
8696	1520	1153	0
8697	2496	1153	0
8698	2611	1153	0
8699	565	926	0
8700	1788	926	0
8701	927	795	0
8702	1889	795	0
8703	2702	795	0
8704	616	795	0
8705	16	315	0
8706	1692	1983	0
8707	1690	1100	0
8708	909	1100	0
8709	2182	1100	0
8710	940	1618	0
8711	2611	1618	0
8712	362	1618	0
8713	863	1618	0
8714	814	2634	0
8715	2447	918	0
8716	565	1172	0
8717	2715	1172	0
8718	2512	1172	0
8719	2512	656	0
8720	1446	656	0
8721	593	656	0
8722	1788	656	0
8723	1052	656	0
8724	1779	656	0
8725	1650	656	0
8726	1692	998	0
8727	1232	2018	0
8728	2564	2018	0
8729	1057	848	0
8730	262	1833	0
8731	692	1833	0
8732	2670	1833	0
8733	1838	1833	0
8734	820	1833	0
8735	2530	1833	0
8736	480	1833	0
8737	986	1833	0
8738	2618	1833	0
8739	863	1833	0
8740	2324	1833	0
8741	84	1833	0
8742	114	1833	0
8743	2611	891	0
8744	1350	891	0
8745	304	891	0
8746	614	891	0
8747	435	891	0
8748	2563	891	0
8749	2355	891	0
8750	2324	891	0
8751	2663	891	0
8752	2228	891	0
8753	2562	891	0
8754	16	891	0
8755	955	891	0
8756	941	891	0
8757	401	891	0
8758	946	1209	0
8759	1650	1209	0
8760	2670	1209	0
8761	401	1209	0
8762	92	1209	0
8763	1634	1209	0
8764	1788	1209	0
8765	175	1209	0
8766	262	1209	0
8767	1410	1209	0
8768	396	1209	0
8769	565	1209	0
8770	982	610	0
8771	1960	610	0
8772	262	610	0
8773	1254	610	0
8774	1824	610	0
8775	1843	610	0
8776	1700	610	0
8777	92	610	0
8778	2446	610	0
8779	1949	610	0
8780	1946	2308	0
8781	2640	2308	0
8782	639	1287	0
8783	2300	1287	0
8784	84	2680	0
8785	639	2680	0
8786	2392	2680	0
8787	1057	1320	0
8788	1879	1320	0
8789	1916	1320	0
8790	1853	1320	0
8791	532	1320	0
8792	1706	1850	0
8793	1417	1850	0
8794	2730	1850	0
8795	678	1850	0
8796	1664	1839	0
8797	2054	1839	0
8798	2252	1839	0
8799	1690	1839	0
8800	1628	1671	0
8801	353	2214	0
8802	1969	246	0
8803	480	246	0
8804	175	246	0
8805	1853	1321	0
8806	1823	1321	0
8807	1184	1321	0
8808	450	642	0
8809	2058	642	0
8810	1229	2288	0
8811	496	107	0
8812	1286	107	0
8813	1427	2226	0
8814	820	2226	0
8815	1108	2226	0
8816	814	1696	0
8817	1966	1696	0
8818	1039	1441	0
8819	716	1441	0
8820	1131	1441	0
8821	1779	1944	0
8822	1178	1944	0
8823	1700	653	0
8824	2143	653	0
8825	1238	653	0
8826	2264	1898	0
8827	8	832	0
8828	2445	832	0
8829	1311	832	0
8830	1427	832	0
8831	2562	832	0
8832	1823	341	0
8833	92	341	0
8834	1943	341	0
8835	1706	341	0
8836	894	341	0
8837	662	341	0
8838	1254	341	0
8839	1117	341	0
8840	2711	341	0
8841	2011	341	0
8842	2032	341	0
8843	2611	887	0
8844	894	887	0
8845	1131	887	0
8846	1777	887	0
8847	2496	887	0
8848	1868	887	0
8849	1286	887	0
8850	2177	887	0
8851	728	887	0
8852	800	2529	0
8853	1823	1805	0
8854	1949	1805	0
8855	606	1805	0
8856	1434	1805	0
8857	814	1396	0
8858	861	1396	0
8859	262	1396	0
8860	1972	1396	0
8861	2087	1396	0
8862	2730	1396	0
8863	1417	1396	0
8864	1816	1396	0
8865	480	1396	0
8866	2711	1396	0
8867	1195	222	0
8868	84	222	0
8869	2517	954	0
8870	542	954	0
8871	1436	954	0
8872	362	954	0
8873	8	1756	0
8874	2372	854	0
8875	1619	1326	0
8876	1728	52	0
8877	2143	555	0
8878	302	555	0
8879	1057	555	0
8880	534	1625	0
8881	2380	1625	0
8882	900	537	0
8883	2015	537	0
8884	2530	537	0
8885	982	1755	0
8886	371	1755	0
8887	1117	1755	0
8888	1854	774	0
8889	1632	408	0
8890	2506	408	0
8891	1904	2349	0
8892	1590	1280	0
8893	710	1280	0
8894	1443	1280	0
8895	114	1280	0
8896	2546	1337	0
8897	2251	1337	0
8898	2066	1337	0
8899	2447	1337	0
8900	175	1337	0
8901	578	1337	0
8902	2389	1337	0
8903	532	1337	0
8904	2343	1337	0
8905	2032	1337	0
8906	692	1337	0
8907	399	1056	0
8908	1232	1056	0
8909	606	1056	0
8910	542	1056	0
8911	767	1517	0
8912	137	1517	0
8913	1232	2170	0
8914	114	2170	0
8915	1966	1906	0
8916	2496	925	0
8917	639	925	0
8918	2372	49	0
8919	840	2080	0
8920	203	2633	0
8921	955	1662	0
8922	2515	1300	0
8923	304	1763	0
8924	1854	1763	0
8925	1409	1763	0
8926	193	1763	0
8927	401	862	0
8928	1632	194	0
8929	8	194	0
8930	2445	1273	0
8931	1940	1273	0
8932	1669	2079	0
8933	275	2079	0
8934	578	2079	0
8935	1442	2079	0
8936	1132	2079	0
8937	2300	2079	0
8938	2264	904	0
8939	489	2677	0
8940	798	2677	0
8941	1263	1297	0
8942	1911	1297	0
8943	1947	1817	0
8944	1520	1262	0
8945	1238	1262	0
8946	946	2736	0
8947	678	1093	0
8948	450	1093	0
8949	1131	2319	0
8950	2252	772	0
8951	2623	2331	0
8952	1095	2473	0
8953	1410	490	0
8954	1824	490	0
8955	2445	694	0
8956	1650	694	0
8957	161	694	0
8958	1862	694	0
8959	736	333	0
8960	2046	333	0
8961	982	929	0
8962	1446	1242	0
8963	302	1142	0
8964	1824	1142	0
8965	1549	1142	0
8966	593	1142	0
8967	441	1142	0
8968	814	1142	0
8969	1949	1142	0
8970	2670	806	0
8971	2344	806	0
8972	1858	806	0
8973	2410	806	0
8974	2446	806	0
8975	496	2609	0
8976	798	475	0
8977	620	1752	0
8978	542	1752	0
8979	1949	2219	0
8980	565	2219	0
8981	1446	1067	0
8982	1596	2000	0
8983	2562	2000	0
8984	2045	2000	0
8985	1748	1309	0
8986	1039	5	0
8987	1417	5	0
8988	1973	2461	0
8989	2389	2461	0
8990	1386	406	0
8991	818	406	0
8992	1960	103	0
8993	10	334	0
8994	639	334	0
8995	2496	334	0
8996	730	334	0
8997	1329	334	0
8998	1312	334	0
8999	834	334	0
9000	1399	334	0
9001	2546	334	0
9002	991	270	0
9003	2107	270	0
9004	1960	1420	0
9005	2228	1420	0
9006	1824	2277	0
9007	767	828	0
9008	1634	828	0
9009	606	828	0
9010	1706	828	0
9011	489	828	0
9012	228	828	0
9013	639	828	0
9014	1816	828	0
9015	2711	828	0
9016	861	828	0
9017	496	828	0
9018	1312	2585	0
9019	958	2266	0
9020	2046	2266	0
9021	662	2266	0
9022	2343	2266	0
9023	2517	2266	0
9024	1108	2237	0
9025	1503	1435	0
9026	767	1435	0
9027	1989	1435	0
9028	2011	1435	0
9029	489	865	0
9030	1669	53	0
9031	1650	1603	0
9032	1410	217	0
9033	1960	217	0
9034	1131	217	0
9035	1195	547	0
9036	955	935	0
9037	2058	1335	0
9038	1904	2174	0
9039	2446	974	0
9040	2663	935	0
9041	1292	935	0
9042	819	935	0
9043	940	1335	0
9044	1417	531	0
9045	92	531	0
9046	362	531	0
9047	1853	531	0
9048	2143	531	0
9049	433	531	0
9050	955	531	0
9051	1543	531	0
9052	1232	2334	0
9053	767	2334	0
9054	1664	2334	0
9055	450	2334	0
9056	1238	2334	0
9057	1846	574	0
9058	736	419	0
9059	673	1979	0
9060	2496	844	0
9061	2623	844	0
9062	1940	686	0
9063	800	686	0
9064	1039	686	0
9065	1399	686	0
9066	92	643	0
9067	1609	643	0
9068	1614	643	0
9069	283	1863	0
9070	2446	1863	0
9071	137	1863	0
9072	967	436	0
9073	1614	436	0
9074	1910	436	0
9075	2054	1069	0
9076	1854	1069	0
9077	1632	1069	0
9078	496	2171	0
9079	958	342	0
9080	2087	671	0
9081	1232	700	0
9082	2311	700	0
9083	814	700	0
9084	77	1593	0
9085	1095	1390	0
9086	1788	2052	0
9087	399	2052	0
9088	2386	1801	0
9089	2389	2579	0
9090	275	454	0
9091	1838	454	0
9092	900	454	0
9093	1549	454	0
9094	2344	373	0
9095	1692	1418	0
9096	2698	354	0
9097	1292	252	0
9098	606	1324	0
9099	1692	209	0
9100	909	209	0
9101	834	209	0
9102	283	209	0
9103	2670	209	0
9104	2372	209	0
9105	736	209	0
9106	1312	983	0
9107	946	1727	0
9108	2289	1727	0
9109	1825	1727	0
9110	1503	264	0
9111	2228	264	0
9112	2324	2489	0
9113	1960	1892	0
9114	399	2119	0
9115	2618	298	0
9116	1117	298	0
9117	1238	497	0
9118	982	497	0
9119	1916	469	0
9120	1650	469	0
9121	2046	469	0
9122	1947	731	0
9123	362	731	0
9124	8	500	0
9125	767	867	0
9126	2598	867	0
9127	1095	867	0
9128	480	867	0
9129	999	1444	0
9130	161	1444	0
9131	489	1444	0
9132	1843	1444	0
9133	92	2229	0
9134	2447	2229	0
9135	302	2229	0
9136	480	389	0
9137	2604	389	0
9138	2440	735	0
9139	814	546	0
9140	1823	153	0
9141	2564	153	0
9142	1966	570	0
9143	1465	570	0
9144	1238	1667	0
9145	1409	2073	0
9146	655	2073	0
9147	2602	1744	0
9148	1350	2042	0
9149	710	963	0
9150	2372	206	0
9151	2530	2682	0
9152	2496	2682	0
9153	489	162	0
9154	371	2144	0
9155	441	2144	0
9156	1703	2485	0
9157	2228	684	0
9158	1547	684	0
9159	550	145	0
9160	2228	145	0
9161	2663	145	0
9162	2399	1745	0
9163	2600	1745	0
9164	1126	1745	0
9165	24	1745	0
9166	118	1745	0
9167	1461	1745	0
9168	716	2071	0
9169	401	2071	0
9170	1167	595	0
9171	279	299	0
9172	2054	473	0
9173	1039	1258	0
9174	1703	2518	0
9175	946	2468	0
9176	2506	879	0
9177	70	2128	0
9178	1195	2128	0
9179	1913	1051	0
9180	1622	1051	0
9181	2715	2488	0
9182	1972	2488	0
9183	1178	2422	0
9184	2410	2422	0
9185	1108	2422	0
9186	368	2422	0
9187	1960	2030	0
9188	371	2030	0
9189	228	2030	0
9190	2563	2030	0
9191	798	2030	0
9192	2578	1888	0
9193	1167	2581	0
9194	1443	667	0
9195	1286	1905	0
9196	1614	2679	0
9197	2054	632	0
9198	296	638	0
9199	1777	638	0
9200	2392	638	0
9201	1436	783	0
9202	1947	1122	0
9203	1788	889	0
9204	1590	506	0
9205	578	2655	0
9206	1824	2423	0
9207	77	303	0
9208	371	1808	0
9209	655	2441	0
9210	1010	2424	0
9211	1823	1832	0
9212	2420	1885	0
9213	903	1078	0
9214	2011	201	0
9215	2517	201	0
9216	2011	2666	0
9217	283	2616	0
9218	1838	2067	0
9219	1520	813	0
9220	1703	2358	0
9221	357	1506	0
9222	2343	502	0
9223	1442	805	0
9224	2446	1691	0
9225	2285	311	0
9226	1947	564	0
9227	2143	2063	0
9228	2657	2063	0
9229	859	1048	0
9230	859	1048	1
9231	859	1048	1
9232	859	1048	1
9233	859	1048	1
9234	859	1048	1
9235	859	1048	1
9236	859	1048	1
9237	859	1048	1
9238	859	1048	1
9239	859	1048	1
9240	859	1048	1
9241	859	1048	1
9242	859	1048	1
9243	859	1048	1
9244	859	1048	1
9245	859	1048	1
9246	859	1048	1
9247	859	1048	1
9248	859	1048	1
9249	859	1048	1
9250	859	1048	1
9251	859	1048	1
9252	859	1048	1
9253	859	1048	1
9254	859	1048	1
9255	859	1048	1
9256	859	1048	1
9257	859	1048	1
9258	859	1048	1
9259	859	1048	1
9260	859	1048	1
9261	859	1048	1
9262	859	1048	1
9263	859	1048	1
9264	859	1048	1
9265	859	1048	1
9266	859	1048	1
9267	859	1048	1
9268	859	1048	1
9269	859	1048	1
9270	859	1048	1
9271	859	1048	1
9272	859	1048	1
9273	859	1048	1
9274	859	1048	1
9275	859	1048	1
9276	859	1048	1
9277	859	1048	1
9278	859	1048	1
9279	859	1048	1
9280	859	1048	1
9281	859	1048	1
9282	859	1048	1
9283	859	1048	1
9284	859	1048	1
9285	859	1048	1
9286	859	1048	1
9287	859	1048	1
9288	859	1048	1
9289	859	1048	1
9290	859	1048	1
9291	859	1048	1
9292	859	1048	1
9293	859	1048	1
9294	859	1048	1
9295	859	1048	1
9296	859	1048	1
9297	859	1048	1
9298	859	1048	1
9299	859	1048	1
9300	859	1048	1
9301	859	1048	1
9302	859	1048	1
9303	859	1048	1
9304	859	1048	1
9305	859	1048	1
9306	859	1048	1
9307	859	1048	1
9308	859	1048	1
9309	859	1048	1
9310	859	1048	1
9311	859	1048	1
9312	859	1048	1
9313	859	1048	1
9314	859	1048	1
9315	859	1048	1
9316	859	1048	1
9317	859	1048	1
9318	859	1048	1
9319	859	1048	1
9320	859	1048	1
9321	859	1048	1
9322	859	1048	1
9323	859	1048	1
9324	859	1048	1
9325	859	1048	1
9326	859	1048	1
9327	859	1048	1
9328	859	1048	1
9329	859	1048	1
9330	859	1048	1
9331	859	1048	1
9332	859	1048	1
9333	859	1048	1
9334	859	1048	1
9335	859	1048	1
9336	859	1048	1
9337	859	1048	1
9338	859	1048	1
9339	859	1048	1
9340	859	1048	1
9341	859	1048	1
9342	859	1048	1
9343	859	1048	1
9344	859	1048	1
9345	859	1048	1
9346	859	1048	1
9347	859	1048	1
9348	859	1048	1
9349	859	1048	1
9350	859	1048	1
9351	859	1048	1
9352	859	1048	1
9353	859	1048	1
9354	859	1048	1
9355	859	1048	1
9356	859	1048	1
9357	859	1048	1
9358	859	1048	1
9359	859	1048	1
9360	859	1048	1
9361	859	1048	1
9362	859	1048	1
9363	859	1048	1
9364	859	1048	1
9365	859	1048	1
9366	859	1048	1
9367	859	1048	1
9368	859	1048	1
9369	859	1048	1
9370	859	1048	1
9371	859	1048	1
9372	859	1048	1
9373	859	1048	1
9374	859	1048	1
9375	859	1048	1
9376	859	1048	1
9377	859	1048	1
9378	859	1048	1
9379	859	1048	1
9380	859	1048	1
9381	859	1048	1
9382	859	1048	1
9383	859	1048	1
9384	859	1048	1
9385	859	1048	1
9386	859	1048	1
9387	859	1048	1
9388	859	1048	1
9389	859	1048	1
9390	859	1048	1
9391	859	1048	1
9392	859	1048	1
9393	859	1048	1
9394	859	1048	1
9395	859	1048	1
9396	859	1048	1
9397	859	1048	1
9398	859	1048	1
9399	859	1048	1
9400	859	1048	1
9401	859	1048	1
9402	859	1048	1
9403	859	1048	1
9404	859	1048	1
9405	859	1048	1
9406	859	1048	1
9407	859	1048	1
9408	859	1048	1
9409	859	1048	1
9410	859	1048	1
9411	859	1048	1
9412	859	1048	1
9413	859	1048	1
9414	859	1048	1
9415	859	1048	1
9416	859	1048	1
9417	859	1048	1
9418	859	1048	1
9419	859	1048	1
9420	859	1048	1
9421	859	1048	1
9422	859	1048	1
9423	859	1048	1
9424	859	1048	1
9425	859	1048	1
9426	859	1048	1
9427	859	1048	1
9428	859	1048	1
9429	859	1048	1
9430	859	1048	1
9431	859	1048	1
9432	859	1048	1
9433	859	1048	1
9434	859	1048	1
9435	859	1048	1
9436	859	1048	1
9437	859	1048	1
9438	859	1048	1
9439	859	1048	1
9440	859	1048	1
9441	859	1048	1
9442	859	1048	1
9443	859	1048	1
9444	859	1048	1
9445	859	1048	1
9446	859	1048	1
9447	859	1048	1
9448	859	1048	1
9449	859	1048	1
9450	859	1048	1
9451	859	1048	1
9452	859	1048	1
9453	859	1048	1
9454	859	1048	1
9455	859	1048	1
9456	859	1048	1
9457	859	1048	1
9458	859	1048	1
9459	859	1048	1
9460	859	1048	1
9461	859	1048	1
9462	859	1048	1
9463	859	1048	1
9464	859	1048	1
9465	859	1048	1
9466	859	1048	1
9467	859	1048	1
9468	859	1048	1
9469	859	1048	1
9470	859	1048	1
9471	859	1048	1
9472	859	1048	1
9473	859	1048	1
9474	859	1048	1
9475	859	1048	1
9476	859	1048	1
9477	859	1048	1
9478	859	1048	1
9479	859	1048	1
9480	859	1048	1
9481	859	1048	1
9482	859	1048	1
9483	859	1048	1
9484	859	1048	1
9485	859	1048	0
9486	859	1048	0
9487	859	1048	0
9488	859	1048	0
9489	859	1048	0
9490	859	1048	0
9491	859	1048	0
9492	859	1048	0
9493	859	1048	0
9494	859	1048	0
9495	859	1048	0
9496	859	1048	0
9497	859	1048	0
9498	859	1048	0
9499	859	1048	0
9500	859	1048	0
9501	859	1048	0
9502	859	1048	0
9503	859	1048	0
9504	859	1048	0
9505	859	1048	0
9506	859	1048	0
9507	859	1048	0
9508	859	1048	0
9509	859	1048	0
9510	859	1048	0
9511	859	1048	0
9512	859	1048	0
9513	859	1048	0
9514	859	1048	0
9515	859	1048	0
9516	859	1048	0
9517	859	1048	0
9518	859	1048	0
9519	859	1048	0
9520	859	1048	0
9521	859	1048	0
9522	859	1048	0
9523	859	1048	0
9524	859	1048	0
9525	859	1048	0
9526	859	1048	0
9527	859	1048	0
9528	859	1048	0
9529	859	1048	0
9530	859	1048	0
9531	859	1048	0
9532	859	1048	0
9533	859	1048	0
9534	859	1048	0
9535	859	1048	0
9536	859	1048	0
9537	859	1048	0
9538	859	1048	0
9539	859	1048	0
9540	859	1048	0
9541	859	1048	0
9542	859	1048	0
9543	859	1048	0
9544	859	1048	0
9545	859	1048	0
9546	859	1048	0
9547	859	1048	0
9548	859	1048	0
9549	859	1048	0
9550	859	1048	0
9551	859	1048	0
9552	859	1048	0
9553	859	1048	0
9554	859	1048	0
9555	859	1048	0
9556	859	1048	0
9557	859	1048	0
9558	859	1048	0
9559	859	1048	0
9560	859	1048	0
9561	859	1048	0
9562	859	1048	0
9563	859	1048	0
9564	859	1048	0
9565	859	1048	0
9566	859	1048	0
9567	859	1048	0
9568	859	1048	0
9569	859	1048	0
9570	859	1048	0
9571	859	1048	0
9572	859	1048	0
9573	859	1048	0
9574	859	1048	0
9575	859	1048	0
9576	859	1048	0
9577	859	1048	0
9578	859	1048	0
9579	859	1048	0
9580	859	1048	0
9581	859	1048	0
9582	859	1048	0
9583	859	1048	0
9584	859	1048	0
9585	859	1048	0
9586	859	1048	0
9587	859	1048	0
9588	859	1048	0
9589	859	1048	0
9590	859	1048	0
9591	859	1048	0
9592	859	1048	0
9593	859	1048	0
9594	859	1048	0
9595	859	1048	0
9596	859	1048	0
9597	859	1048	0
9598	859	1048	0
9599	859	1048	0
9600	859	1048	0
9601	859	1048	0
9602	859	1048	0
9603	859	1048	0
9604	859	1048	0
9605	859	1048	0
9606	859	1048	0
9607	859	1048	0
9608	859	1048	0
9609	859	1048	0
9610	859	1048	0
9611	859	1048	0
9612	859	1048	0
