	protein_sequence1	protein_sequence2	interaction
8146	815	1738	0
8147	1624	1738	0
8148	590	1738	0
8149	79	1738	0
8150	647	1738	0
8151	2063	1738	0
8152	1944	1738	0
8153	1867	1738	0
8154	2554	1738	0
8155	2255	1738	0
8156	1703	1738	0
8157	348	1738	0
8158	1983	1738	0
8159	2179	1738	0
8160	1669	1738	0
8161	2426	1738	0
8162	2702	1459	0
8163	2120	2212	0
8164	2470	2212	0
8165	1512	2212	0
8166	50	2212	0
8167	1185	1766	0
8168	2263	1766	0
8169	2735	1113	0
8170	1832	1113	0
8171	348	1113	0
8172	875	1113	0
8173	1321	1113	0
8174	1645	1113	0
8175	1216	1113	0
8176	2316	1113	0
8177	1178	1113	0
8178	623	1113	0
8179	237	1113	0
8180	1063	1113	0
8181	1098	1113	0
8182	2667	1113	0
8183	1795	1113	0
8184	2310	1113	0
8185	1185	1113	0
8186	1940	1113	0
8187	869	1113	0
8188	2258	1113	0
8189	1153	1113	0
8190	831	1113	0
8191	2610	1113	0
8192	2285	1113	0
8193	365	1113	0
8194	225	1113	0
8195	877	2174	0
8196	953	2185	0
8197	2610	2185	0
8198	706	2185	0
8199	2499	2185	0
8200	601	2185	0
8201	1835	2185	0
8202	908	2185	0
8203	1667	2185	0
8204	795	2185	0
8205	1564	2185	0
8206	1596	2185	0
8207	641	2185	0
8208	875	2185	0
8209	1978	2185	0
8210	2386	2185	0
8211	1223	2185	0
8212	111	2185	0
8213	647	2185	0
8214	1675	2185	0
8215	1719	2185	0
8216	1995	2185	0
8217	1061	2185	0
8218	252	2185	0
8219	2263	2185	0
8220	1668	2185	0
8221	1795	2185	0
8222	993	2185	0
8223	2016	2185	0
8224	1241	2185	0
8225	1235	2185	0
8226	1869	2185	0
8227	575	2185	0
8228	2147	2185	0
8229	1715	2185	0
8230	2667	2185	0
8231	76	2185	0
8232	2149	2185	0
8233	2258	2185	0
8234	775	2185	0
8235	1652	2185	0
8236	2609	2185	0
8237	2613	2185	0
8238	922	2185	0
8239	2354	2185	0
8240	869	2185	0
8241	2437	2185	0
8242	213	2185	0
8243	1239	2185	0
8244	1830	2185	0
8245	1703	2185	0
8246	1576	2185	0
8247	1799	2185	0
8248	263	2185	0
8249	1512	2185	0
8250	132	2185	0
8251	2061	2185	0
8252	2366	2185	0
8253	2632	2185	0
8254	914	2185	0
8255	1967	2185	0
8256	1725	2185	0
8257	1331	2185	0
8258	2317	2185	0
8259	2074	2185	0
8260	508	2185	0
8261	2275	2185	0
8262	1185	2185	0
8263	1731	2185	0
8264	544	2185	0
8265	678	2185	0
8266	1967	2549	0
8267	587	2549	0
8268	2468	2549	0
8269	2120	2549	0
8270	787	1059	0
8271	1525	1059	0
8272	1178	1059	0
8273	2354	1059	0
8274	225	1059	0
8275	1151	1059	0
8276	372	1059	0
8277	908	35	0
8278	2667	340	0
8279	2627	340	0
8280	846	340	0
8281	2094	340	0
8282	474	1134	0
8283	2021	1134	0
8284	706	1134	0
8285	601	1134	0
8286	1799	1134	0
8287	1953	1134	0
8288	1548	1134	0
8289	252	1134	0
8290	2244	1134	0
8291	146	1134	0
8292	2183	363	0
8293	587	363	0
8294	2354	363	0
8295	1968	2620	0
8296	1670	2620	0
8297	909	2508	0
8298	1473	2463	0
8299	623	2463	0
8300	1466	2463	0
8301	2256	2463	0
8302	1235	2463	0
8303	2557	5	0
8304	795	1819	0
8305	1235	1819	0
8306	634	1819	0
8307	1473	1819	0
8308	922	1819	0
8309	2627	1819	0
8310	1653	1819	0
8311	1178	1819	0
8312	974	1819	0
8313	248	228	0
8314	2617	228	0
8315	1698	228	0
8316	105	228	0
8317	1645	228	0
8318	914	228	0
8319	692	228	0
8320	1799	228	0
8321	2256	228	0
8322	1795	228	0
8323	1239	228	0
8324	669	228	0
8325	1511	228	0
8326	453	228	0
8327	1331	228	0
8328	1353	228	0
8329	922	228	0
8330	1061	228	0
8331	1620	228	0
8332	700	228	0
8333	33	228	0
8334	1653	228	0
8335	1235	228	0
8336	2120	228	0
8337	1063	228	0
8338	1735	228	0
8339	795	228	0
8340	1715	228	0
8341	2711	228	0
8342	2061	228	0
8343	587	228	0
8344	1869	228	0
8345	2179	228	0
8346	2602	228	0
8347	1725	228	0
8348	2316	228	0
8349	2366	228	0
8350	1651	228	0
8351	623	228	0
8352	2557	228	0
8353	2641	228	0
8354	133	228	0
8355	877	228	0
8356	1875	228	0
8357	474	228	0
8358	1512	228	0
8359	2735	228	0
8360	325	228	0
8361	213	228	0
8362	2262	228	0
8363	2425	228	0
8364	629	228	0
8365	764	228	0
8366	2258	2729	0
8367	2322	391	0
8368	911	391	0
8369	1995	391	0
8370	2667	233	0
8371	263	233	0
8372	2179	233	0
8373	2120	233	0
8374	2554	233	0
8375	111	233	0
8376	1063	233	0
8377	2244	233	0
8378	2641	233	0
8379	2136	1236	0
8380	2094	314	0
8381	1968	1196	0
8382	2613	1196	0
8383	105	1196	0
8384	1675	1196	0
8385	1620	1196	0
8386	1489	1196	0
8387	2712	1196	0
8388	1652	1196	0
8389	1653	1196	0
8390	372	1196	0
8391	529	1196	0
8392	348	1196	0
8393	132	1196	0
8394	742	1196	0
8395	1668	1196	0
8396	2227	1196	0
8397	2147	1196	0
8398	1660	1196	0
8399	549	1196	0
8400	1525	931	0
8401	248	931	0
8402	132	931	0
8403	1269	931	0
8404	2554	931	0
8405	471	931	0
8406	692	931	0
8407	2210	931	0
8408	111	931	0
8409	2702	931	0
8410	33	931	0
8411	2043	1006	0
8412	1869	1006	0
8413	2386	1006	0
8414	2227	1006	0
8415	1331	1220	0
8416	1535	1220	0
8417	1953	1220	0
8418	1926	1220	0
8419	2554	1220	0
8420	1995	2396	0
8421	2566	2396	0
8422	2711	2466	0
8423	471	2466	0
8424	2074	2466	0
8425	1216	2466	0
8426	2149	2466	0
8427	675	2466	0
8428	1063	2466	0
8429	453	1985	0
8430	2136	1985	0
8431	2300	1985	0
8432	263	1985	0
8433	1669	1985	0
8434	1868	1985	0
8435	796	1985	0
8436	237	1985	0
8437	1867	1985	0
8438	1331	1985	0
8439	700	1985	0
8440	815	1985	0
8441	1621	1985	0
8442	46	1985	0
8443	1995	1072	0
8444	544	1072	0
8445	1868	1072	0
8446	1968	1072	0
8447	33	1072	0
8448	1620	1381	0
8449	601	2266	0
8450	922	2266	0
8451	2422	2266	0
8452	2183	2266	0
8453	914	2266	0
8454	2690	196	0
8455	153	196	0
8456	44	196	0
8457	148	196	0
8458	2163	196	0
8459	223	196	0
8460	2712	196	0
8461	1512	2591	0
8462	2094	2591	0
8463	2322	297	0
8464	2354	297	0
8465	1378	297	0
8466	2667	297	0
8467	2632	297	0
8468	1089	2558	0
8469	101	2558	0
8470	1485	2558	0
8471	10	2558	0
8472	787	2558	0
8473	1243	2558	0
8474	76	2157	0
8475	1124	2157	0
8476	237	2157	0
8477	2735	2157	0
8478	1830	2157	0
8479	2256	29	0
8480	2393	29	0
8481	2515	29	0
8482	1995	29	0
8483	2688	29	0
8484	2139	29	0
8485	348	29	0
8486	2468	29	0
8487	2043	29	0
8488	248	29	0
8489	1645	29	0
8490	2316	29	0
8491	1466	29	0
8492	764	29	0
8493	2310	29	0
8494	2426	29	0
8495	1535	29	0
8496	1098	29	0
8497	2070	29	0
8498	1525	29	0
8499	2149	29	0
8500	2566	29	0
8501	1511	29	0
8502	1660	29	0
8503	590	29	0
8504	114	29	0
8505	225	1877	0
8506	529	1877	0
8507	1235	1966	0
8508	641	1966	0
8509	1675	1966	0
8510	2610	1966	0
8511	2316	1966	0
8512	2422	1966	0
8513	2210	1966	0
8514	773	1966	0
8515	411	1966	0
8516	831	1292	0
8517	773	1292	0
8518	1061	1292	0
8519	684	1292	0
8520	2610	1292	0
8521	641	1292	0
8522	815	1292	0
8523	1575	1292	0
8524	877	335	0
8525	2043	335	0
8526	1331	187	0
8527	132	1135	0
8528	1795	1135	0
8529	2712	2189	0
8530	637	2189	0
8531	2043	2189	0
8532	2316	242	0
8533	2074	242	0
8534	111	242	0
8535	348	242	0
8536	114	242	0
8537	1440	1007	0
8538	2183	1007	0
8539	1483	1007	0
8540	637	1007	0
8541	2366	1007	0
8542	1158	1007	0
8543	2263	1007	0
8544	2542	1007	0
8545	381	1007	0
8546	692	104	0
8547	2468	104	0
8548	2094	104	0
8549	105	104	0
8550	877	104	0
8551	508	104	0
8552	678	104	0
8553	477	104	0
8554	796	104	0
8555	816	104	0
8556	2627	104	0
8557	2210	1928	0
8558	379	1268	0
8559	1378	1225	0
8560	2602	2240	0
8561	2542	145	0
8562	1105	145	0
8563	2310	142	0
8564	33	142	0
8565	1223	1543	0
8566	1345	1543	0
8567	2263	1543	0
8568	79	1543	0
8569	1799	1602	0
8570	2136	1146	0
8571	706	1146	0
8572	1466	1146	0
8573	841	1146	0
8574	269	1146	0
8575	2468	2433	0
8576	1735	2260	0
8577	2262	1349	0
8578	393	2019	0
8579	1216	2019	0
8580	2244	2019	0
8581	1667	1626	0
8582	1835	1626	0
8583	846	1417	0
8584	379	1417	0
8585	706	1417	0
8586	634	2727	0
8587	590	2727	0
8588	1935	428	0
8589	1483	428	0
8590	1967	1861	0
8591	1835	1207	0
8592	2641	1207	0
8593	308	1207	0
8594	1596	1207	0
8595	1575	1207	0
8596	1216	1207	0
8597	453	1207	0
8598	1795	1207	0
8599	114	1207	0
8600	1660	1207	0
8601	1525	1207	0
8602	1299	1207	0
8603	601	1207	0
8604	1667	1207	0
8605	1995	1207	0
8606	939	1207	0
8607	575	1207	0
8608	1535	1207	0
8609	381	1207	0
8610	590	1207	0
8611	2516	1207	0
8612	1241	1207	0
8613	1511	1207	0
8614	587	1207	0
8615	1312	1207	0
8616	1440	1207	0
8617	2147	1207	0
8618	46	1207	0
8619	2300	1207	0
8620	1483	1207	0
8621	2136	1207	0
8622	133	1207	0
8623	2043	1207	0
8624	411	1207	0
8625	796	1207	0
8626	1153	1207	0
8627	1832	1207	0
8628	911	1207	0
8629	2263	1207	0
8630	2542	1207	0
8631	1061	1207	0
8632	684	1207	0
8633	348	2673	0
8634	1511	2673	0
8635	908	2673	0
8636	2554	2673	0
8637	841	2673	0
8638	213	2673	0
8639	381	2162	0
8640	1063	2162	0
8641	1652	2162	0
8642	2142	2162	0
8643	2011	2162	0
8644	1653	2162	0
8645	1124	2162	0
8646	1660	2162	0
8647	2426	2162	0
8648	1440	2162	0
8649	1153	2162	0
8650	393	2162	0
8651	2554	2162	0
8652	637	2162	0
8653	953	2162	0
8654	1944	2162	0
8655	796	2162	0
8656	1239	2162	0
8657	1299	2162	0
8658	1535	1240	0
8659	841	1240	0
8660	2688	1240	0
8661	1185	1240	0
8662	33	1240	0
8663	815	1240	0
8664	1353	1240	0
8665	2554	1240	0
8666	2663	1240	0
8667	969	1240	0
8668	225	1240	0
8669	1178	1240	0
8670	445	856	0
8671	1968	63	0
8672	831	63	0
8673	2609	63	0
8674	61	63	0
8675	2515	63	0
8676	33	63	0
8677	2712	63	0
8678	1653	63	0
8679	2422	63	0
8680	1321	292	0
8681	2602	690	0
8682	1525	690	0
8683	2554	690	0
8684	2617	690	0
8685	795	690	0
8686	225	690	0
8687	1835	690	0
8688	1269	690	0
8689	2063	690	0
8690	1331	690	0
8691	500	2431	0
8692	1807	2431	0
8693	2509	2431	0
8694	957	2431	0
8695	311	1491	0
8696	2262	1491	0
8697	2275	1491	0
8698	2258	1491	0
8699	1223	1117	0
8700	629	1117	0
8701	2194	2570	0
8702	375	2570	0
8703	1065	2570	0
8704	653	2570	0
8705	453	2159	0
8706	953	2392	0
8707	1575	265	0
8708	1967	265	0
8709	816	265	0
8710	1366	654	0
8711	2258	654	0
8712	2422	654	0
8713	1018	654	0
8714	406	976	0
8715	1668	1711	0
8716	1223	1981	0
8717	2263	1981	0
8718	2627	1981	0
8719	796	898	0
8720	2515	898	0
8721	1983	898	0
8722	629	898	0
8723	2070	898	0
8724	706	898	0
8725	2366	898	0
8726	953	1301	0
8727	365	1447	0
8728	922	1447	0
8729	1483	1165	0
8730	875	88	0
8731	379	88	0
8732	2043	88	0
8733	2711	88	0
8734	1216	88	0
8735	795	88	0
8736	2061	88	0
8737	2632	88	0
8738	2316	88	0
8739	1018	88	0
8740	2074	88	0
8741	248	88	0
8742	2149	88	0
8743	2258	1022	0
8744	0	1022	0
8745	2617	1022	0
8746	647	1022	0
8747	1926	1022	0
8748	2393	1022	0
8749	2613	1022	0
8750	2074	1022	0
8751	587	1022	0
8752	1653	1022	0
8753	2227	1022	0
8754	453	1022	0
8755	2136	1022	0
8756	2300	1022	0
8757	1564	1022	0
8758	1703	1075	0
8759	2366	1075	0
8760	2043	1075	0
8761	1564	1075	0
8762	1473	1075	0
8763	601	1075	0
8764	629	1075	0
8765	2641	1075	0
8766	875	1075	0
8767	2016	1075	0
8768	6	1075	0
8769	1223	1075	0
8770	1151	745	0
8771	2139	745	0
8772	875	745	0
8773	61	745	0
8774	1098	745	0
8775	877	745	0
8776	237	745	0
8777	1473	745	0
8778	381	745	0
8779	2437	745	0
8780	465	1161	0
8781	1997	1161	0
8782	836	2681	0
8783	1239	2681	0
8784	248	995	0
8785	836	995	0
8786	508	995	0
8787	1483	2594	0
8788	1105	2594	0
8789	1466	2594	0
8790	678	2594	0
8791	2470	2594	0
8792	1241	1613	0
8793	2322	1613	0
8794	1248	1613	0
8795	2147	1613	0
8796	162	2494	0
8797	1725	2494	0
8798	2554	2494	0
8799	1575	2494	0
8800	1158	660	0
8801	543	1455	0
8802	263	646	0
8803	2061	646	0
8804	2641	646	0
8805	678	149	0
8806	1651	149	0
8807	1968	149	0
8808	692	2666	0
8809	1715	2666	0
8810	1251	2013	0
8811	911	246	0
8812	1331	246	0
8813	974	2135	0
8814	1216	2135	0
8815	2609	2135	0
8816	406	1798	0
8817	151	1798	0
8818	549	1865	0
8819	2730	1865	0
8820	2516	1865	0
8821	706	1035	0
8822	1830	1035	0
8823	237	997	0
8824	2735	997	0
8825	1489	997	0
8826	575	2676	0
8827	79	2060	0
8828	2426	2060	0
8829	477	2060	0
8830	974	2060	0
8831	2227	2060	0
8832	1651	721	0
8833	1473	721	0
8834	742	721	0
8835	1241	721	0
8836	1832	721	0
8837	529	721	0
8838	61	721	0
8839	1875	721	0
8840	775	721	0
8841	1620	721	0
8842	1535	721	0
8843	2258	1087	0
8844	1832	1087	0
8845	2516	1087	0
8846	1178	1087	0
8847	2275	1087	0
8848	2425	1087	0
8849	1331	1087	0
8850	1610	1087	0
8851	1735	1087	0
8852	1719	2209	0
8853	1651	2211	0
8854	2437	2211	0
8855	114	2211	0
8856	481	2211	0
8857	406	1729	0
8858	1596	1729	0
8859	875	1729	0
8860	1512	1729	0
8861	1378	1729	0
8862	1248	1729	0
8863	2322	1729	0
8864	50	1729	0
8865	2061	1729	0
8866	775	1729	0
8867	2610	1376	0
8868	248	1376	0
8869	675	2574	0
8870	993	2574	0
8871	348	2574	0
8872	2422	2574	0
8873	79	1192	0
8874	1307	756	0
8875	700	1370	0
8876	822	1033	0
8877	2735	621	0
8878	1621	621	0
8879	1483	621	0
8880	2700	1469	0
8881	930	1469	0
8882	684	244	0
8883	76	244	0
8884	795	244	0
8885	1151	232	0
8886	939	232	0
8887	1875	232	0
8888	2285	1437	0
8889	1124	476	0
8890	2723	476	0
8891	1944	534	0
8892	787	2583	0
8893	1013	2583	0
8894	105	2583	0
8895	2149	2583	0
8896	2663	1112	0
8897	225	1112	0
8898	33	1112	0
8899	1668	1112	0
8900	2641	1112	0
8901	623	1112	0
8902	213	1112	0
8903	2470	1112	0
8904	2256	1112	0
8905	1535	1112	0
8906	379	1112	0
8907	2640	1052	0
8908	365	1052	0
8909	114	1052	0
8910	993	1052	0
8911	908	1443	0
8912	1867	1443	0
8913	365	2495	0
8914	2149	2495	0
8915	151	2181	0
8916	2275	106	0
8917	836	106	0
8918	1307	1536	0
8919	2354	2335	0
8920	1299	1709	0
8921	2136	614	0
8922	1514	235	0
8923	2617	1234	0
8924	2285	1234	0
8925	2120	1234	0
8926	2208	1234	0
8927	1564	1409	0
8928	1124	980	0
8929	79	980	0
8930	2426	1454	0
8931	2386	1454	0
8932	1020	851	0
8933	1185	851	0
8934	623	851	0
8935	2094	851	0
8936	914	851	0
8937	1239	851	0
8938	575	761	0
8939	1669	2650	0
8940	1667	2650	0
8941	2265	1713	0
8942	1606	1713	0
8943	133	558	0
8944	2262	1338	0
8945	1489	1338	0
8946	1703	1656	0
8947	2147	316	0
8948	692	316	0
8949	2516	1769	0
8950	2554	807	0
8951	2228	1724	0
8952	2031	1149	0
8953	2016	704	0
8954	1098	704	0
8955	2426	2590	0
8956	2366	2590	0
8957	1509	2590	0
8958	437	2590	0
8959	1835	8	0
8960	1312	8	0
8961	1151	256	0
8962	2515	2659	0
8963	1621	805	0
8964	1098	805	0
8965	269	805	0
8966	1983	805	0
8967	1675	805	0
8968	406	805	0
8969	2437	805	0
8970	2043	1159	0
8971	1995	1159	0
8972	1438	1159	0
8973	1698	1159	0
8974	381	1159	0
8975	911	2528	0
8976	1667	1756	0
8977	2179	24	0
8978	993	24	0
8979	2437	2341	0
8980	1223	2341	0
8981	2515	1140	0
8982	1919	427	0
8983	2227	427	0
8984	605	427	0
8985	2255	2223	0
8986	549	884	0
8987	2322	884	0
8988	252	39	0
8989	213	39	0
8990	308	60	0
8991	1953	60	0
8992	2139	849	0
8993	1063	1561	0
8994	836	1561	0
8995	2275	1561	0
8996	1935	1561	0
8997	2667	1561	0
8998	2499	1561	0
8999	2468	1561	0
9000	118	1561	0
9001	2663	1561	0
9002	2556	2112	0
9003	121	2112	0
9004	2139	752	0
9005	1653	752	0
9006	1098	552	0
9007	908	2411	0
9008	601	2411	0
9009	114	2411	0
9010	1241	2411	0
9011	1669	2411	0
9012	1321	2411	0
9013	836	2411	0
9014	50	2411	0
9015	775	2411	0
9016	1596	2411	0
9017	911	2411	0
9018	2499	1125	0
9019	2542	812	0
9020	1312	812	0
9021	529	812	0
9022	2256	812	0
9023	675	812	0
9024	2609	820	0
9025	1153	1253	0
9026	908	1253	0
9027	1548	1253	0
9028	1620	1253	0
9029	1669	599	0
9030	1020	1578	0
9031	2366	1242	0
9032	2016	384	0
9033	2139	384	0
9034	2516	384	0
9035	2610	1081	0
9036	2136	655	0
9037	1715	2290	0
9038	1944	2350	0
9039	381	881	0
9040	587	655	0
9041	1731	655	0
9042	846	655	0
9043	1366	2290	0
9044	2322	1171	0
9045	1473	1171	0
9046	2422	1171	0
9047	678	1171	0
9048	2735	1171	0
9049	1940	1171	0
9050	2136	1171	0
9051	1339	1171	0
9052	365	1146	0
9053	908	1146	0
9054	162	1146	0
9055	692	1146	0
9056	1489	1146	0
9057	2317	2621	0
9058	1835	518	0
9059	1799	572	0
9060	2275	2412	0
9061	2228	2412	0
9062	2386	2207	0
9063	1719	2207	0
9064	549	2207	0
9065	118	2207	0
9066	1473	1936	0
9067	831	1936	0
9068	393	1936	0
9069	1652	2204	0
9070	381	2204	0
9071	1867	2204	0
9072	146	1127	0
9073	393	1127	0
9074	2688	1127	0
9075	1725	353	0
9076	2285	353	0
9077	1124	353	0
9078	911	1405	0
9079	2542	2299	0
9080	1378	639	0
9081	365	2563	0
9082	2566	2563	0
9083	406	2563	0
9084	46	1635	0
9085	2031	328	0
9086	629	1685	0
9087	2640	1685	0
9088	2011	1793	0
9089	213	1300	0
9090	1185	460	0
9091	2711	460	0
9092	684	460	0
9093	269	460	0
9094	1995	935	0
9095	953	1144	0
9096	2027	2297	0
9097	1731	1541	0
9098	114	288	0
9099	953	1296	0
9100	1967	1296	0
9101	2468	1296	0
9102	1652	1296	0
9103	2043	1296	0
9104	1307	1296	0
9105	1835	1296	0
9106	2499	2153	0
9107	1703	299	0
9108	841	299	0
9109	1670	299	0
9110	1153	1672	0
9111	1653	1672	0
9112	2074	31	0
9113	2139	1508	0
9114	2640	1343	0
9115	2316	1720	0
9116	1875	1720	0
9117	1489	1179	0
9118	1151	1179	0
9119	1466	2475	0
9120	2366	2475	0
9121	1312	2475	0
9122	133	1201	0
9123	2422	1201	0
9124	79	2080	0
9125	908	573	0
9126	641	573	0
9127	2031	573	0
9128	2061	573	0
9129	1235	1135	0
9130	1509	1135	0
9131	1669	1135	0
9132	877	1135	0
9133	1473	2164	0
9134	1668	2164	0
9135	1621	2164	0
9136	2061	1463	0
9137	2602	1463	0
9138	2391	1812	0
9139	406	1488	0
9140	1651	1308	0
9141	922	1308	0
9142	151	781	0
9143	764	781	0
9144	1489	126	0
9145	2120	2325	0
9146	773	2325	0
9147	590	2254	0
9148	0	2456	0
9149	1013	774	0
9150	1307	47	0
9151	795	2427	0
9152	2275	2427	0
9153	1669	1728	0
9154	939	2346	0
9155	1675	2346	0
9156	2183	2571	0
9157	1653	1306	0
9158	132	1306	0
9159	1440	140	0
9160	1653	140	0
9161	587	140	0
9162	62	813	0
9163	487	813	0
9164	1638	813	0
9165	1654	813	0
9166	2304	813	0
9167	923	813	0
9168	2730	2	0
9169	1564	2	0
9170	311	331	0
9171	2021	1170	0
9172	1725	156	0
9173	549	1542	0
9174	2183	952	0
9175	1703	2109	0
9176	2723	2624	0
9177	2694	137	0
9178	2610	137	0
9179	216	2048	0
9180	289	2048	0
9181	2263	779	0
9182	1512	779	0
9183	1830	1517	0
9184	1698	1517	0
9185	2609	1517	0
9186	1525	1517	0
9187	2139	2025	0
9188	939	2025	0
9189	1321	2025	0
9190	2393	2025	0
9191	1667	2025	0
9192	637	475	0
9193	311	1658	0
9194	105	1287	0
9195	1331	2028	0
9196	393	1911	0
9197	1725	1009	0
9198	411	618	0
9199	1178	618	0
9200	508	618	0
9201	348	368	0
9202	133	1088	0
9203	629	2498	0
9204	787	1723	0
9205	623	1628	0
9206	1098	2524	0
9207	46	1166	0
9208	939	817	0
9209	773	891	0
9210	1870	491	0
9211	1651	959	0
9212	378	2374	0
9213	2321	1207	0
9214	1620	339	0
9215	675	339	0
9216	1620	1106	0
9217	1652	1853	0
9218	2711	1998	0
9219	2262	2236	0
9220	2183	728	0
9221	2142	2500	0
9222	2256	2108	0
9223	2094	1206	0
9224	381	1964	0
9225	1943	1429	0
9226	133	1913	0
9227	2735	2552	0
9228	1353	2552	0
9229	788	948	0
9230	1399	400	1
9231	1510	400	1
9232	2265	400	1
9233	2457	400	1
9234	1197	400	1
9235	2356	400	1
9236	617	388	1
9237	1553	400	1
9238	295	400	1
9239	1591	400	1
9240	1031	400	1
9241	780	400	1
9242	2180	400	1
9243	190	400	1
9244	1387	400	1
9245	2416	400	1
9246	1410	703	1
9247	770	400	1
9248	2062	400	1
9249	1054	400	1
9250	1063	703	1
9251	176	400	1
9252	2115	400	1
9253	1298	400	1
9254	1632	400	1
9255	1485	400	1
9256	464	400	1
9257	332	400	1
9258	1077	400	1
9259	1970	400	1
9260	1562	400	1
9261	2732	400	1
9262	1082	400	1
9263	961	400	1
9264	2489	400	1
9265	1603	400	1
9266	1107	400	1
9267	933	400	1
9268	2329	400	1
9269	927	400	1
9270	1200	400	1
9271	631	400	1
9272	1480	400	1
9273	2613	400	1
9274	1926	1684	1
9275	2569	400	1
9276	2671	400	1
9277	1735	1684	1
9278	786	400	1
9279	786	2650	1
9280	786	660	1
9281	598	400	1
9282	2244	1684	1
9283	1368	2008	1
9284	2203	2008	1
9285	1978	400	1
9286	623	400	1
9287	367	1684	1
9288	838	400	1
9289	916	1684	1
9290	1654	400	1
9291	2589	400	1
9292	135	400	1
9293	713	400	1
9294	829	400	1
9295	163	400	1
9296	312	703	1
9297	656	400	1
9298	1326	400	1
9299	231	400	1
9300	1375	400	1
9301	638	400	1
9302	686	400	1
9303	313	400	1
9304	2187	400	1
9305	2530	400	1
9306	383	400	1
9307	2084	400	1
9308	912	400	1
9309	1229	400	1
9310	2525	400	1
9311	123	400	1
9312	2327	400	1
9313	1293	400	1
9314	2384	400	1
9315	1423	400	1
9316	1583	400	1
9317	2597	400	1
9318	1609	400	1
9319	606	400	1
9320	2471	400	1
9321	521	388	1
9322	115	400	1
9323	1744	400	1
9324	1324	400	1
9325	1657	400	1
9326	1958	400	1
9327	390	400	1
9328	311	400	1
9329	1858	400	1
9330	483	400	1
9331	1513	400	1
9332	1157	400	1
9333	859	400	1
9334	1317	400	1
9335	843	400	1
9336	926	400	1
9337	2367	400	1
9338	1003	400	1
9339	469	400	1
9340	20	400	1
9341	329	2095	1
9342	329	596	1
9343	329	2379	1
9344	329	427	1
9345	329	1468	1
9346	1954	400	1
9347	609	400	1
9348	2050	400	1
9349	2405	1684	1
9350	1733	400	1
9351	1822	400	1
9352	1867	400	1
9353	1065	400	1
9354	2515	400	1
9355	1407	400	1
9356	200	400	1
9357	1668	400	1
9358	1000	400	1
9359	1089	1047	1
9360	1096	400	1
9361	2514	400	1
9362	1655	400	1
9363	23	400	1
9364	1014	400	1
9365	982	400	1
9366	1848	400	1
9367	2685	2212	1
9368	2685	1985	1
9369	2607	400	1
9370	1427	400	1
9371	700	400	1
9372	2231	400	1
9373	496	400	1
9374	2156	400	1
9375	712	400	1
9376	2082	400	1
9377	1707	400	1
9378	2658	1320	1
9379	2548	400	1
9380	1598	400	1
9381	1133	400	1
9382	837	2025	1
9383	2239	400	1
9384	697	400	1
9385	863	400	1
9386	1702	400	1
9387	1888	400	1
9388	2491	400	1
9389	392	1764	1
9390	1584	400	1
9391	1222	400	1
9392	155	400	1
9393	1371	400	1
9394	17	400	1
9395	1805	400	1
9396	510	703	1
9397	510	388	1
9398	2303	400	1
9399	919	400	1
9400	2731	400	1
9401	800	400	1
9402	1664	400	1
9403	2560	400	1
9404	2381	400	1
9405	2448	400	1
9406	2298	400	1
9407	889	400	1
9408	725	400	1
9409	1915	400	1
9410	1364	400	1
9411	1614	400	1
9412	463	1684	1
9413	1590	1684	1
9414	711	400	1
9415	2221	400	1
9416	1428	1047	1
9417	370	400	1
9418	1482	388	1
9419	479	400	1
9420	546	400	1
9421	2506	400	1
9422	1360	400	1
9423	1211	400	1
9424	423	400	1
9425	1462	400	1
9426	1666	400	1
9427	1265	400	1
9428	2355	400	1
9429	604	400	1
9430	1369	400	1
9431	2364	400	1
9432	2535	400	1
9433	419	400	1
9434	1972	400	1
9435	291	400	1
9436	119	400	1
9437	251	400	1
9438	2284	2558	1
9439	317	400	1
9440	1319	400	1
9441	1611	400	1
9442	571	388	1
9443	1991	400	1
9444	97	400	1
9445	928	400	1
9446	945	400	1
9447	2479	400	1
9448	2342	400	1
9449	670	400	1
9450	2648	400	1
9451	202	400	1
9452	794	400	1
9453	128	400	1
9454	749	400	1
9455	2022	400	1
9456	2642	400	1
9457	996	400	1
9458	973	400	1
9459	1139	400	1
9460	1880	400	1
9461	1809	400	1
9462	1564	400	1
9463	2141	400	1
9464	1039	400	1
9465	130	400	1
9466	2167	400	1
9467	2046	400	1
9468	1309	400	1
9469	1004	400	1
9470	1835	400	1
9471	785	400	1
9472	798	400	1
9473	2395	400	1
9474	2428	400	1
9475	1537	400	1
9476	822	400	1
9477	36	400	1
9478	567	400	1
9479	1092	400	1
9480	778	400	1
9481	2087	400	1
9482	857	400	1
9483	540	400	1
9484	2534	703	1
9485	2284	1468	0
9486	846	400	0
9487	2632	400	0
9488	2723	400	0
9489	908	400	0
9490	0	400	0
9491	637	400	0
9492	1624	400	0
9493	1926	400	0
9494	2142	400	0
9495	471	400	0
9496	269	400	0
9497	2712	400	0
9498	831	400	0
9499	481	400	0
9500	993	400	0
9501	381	400	0
9502	787	400	0
9503	1715	400	0
9504	1466	400	0
9505	1670	400	0
9506	1378	400	0
9507	2542	400	0
9508	877	400	0
9509	675	400	0
9510	1869	400	0
9511	2426	400	0
9512	1832	400	0
9513	2617	400	0
9514	2393	400	0
9515	2263	400	0
9516	1353	400	0
9517	2183	400	0
9518	1795	400	0
