	protein_sequence1	protein_sequence2	interaction
8313	718	711	0
8314	2729	711	0
8315	1905	711	0
8316	2427	711	0
8317	1507	711	0
8318	25	711	0
8319	178	711	0
8320	678	711	0
8321	634	711	0
8322	2645	711	0
8323	2667	711	0
8324	1443	711	0
8325	320	711	0
8326	50	711	0
8327	709	711	0
8328	1241	711	0
8329	131	711	0
8330	2347	711	0
8331	1249	711	0
8332	2686	711	0
8333	2413	711	0
8334	917	711	0
8335	308	711	0
8336	893	711	0
8337	963	711	0
8338	375	711	0
8339	2214	711	0
8340	132	711	0
8341	2531	711	0
8342	995	711	0
8343	211	711	0
8344	1338	711	0
8345	638	711	0
8346	641	711	0
8347	1366	711	0
8348	1088	711	0
8349	1544	711	0
8350	2432	711	0
8351	855	711	0
8352	1999	711	0
8353	1200	711	0
8354	2693	711	0
8355	630	711	0
8356	81	711	0
8357	824	711	0
8358	1156	711	0
8359	2670	711	0
8360	1742	711	0
8361	2327	711	0
8362	24	711	0
8363	2685	711	0
8364	1996	711	0
8365	929	711	0
8366	1680	612	0
8367	1325	1469	0
8368	2295	1469	0
8369	745	1469	0
8370	84	2195	0
8371	428	2195	0
8372	638	2195	0
8373	893	2195	0
8374	1763	2195	0
8375	243	2195	0
8376	963	2195	0
8377	1878	2195	0
8378	1200	2195	0
8379	2530	322	0
8380	316	2552	0
8381	570	1395	0
8382	111	1395	0
8383	2427	1395	0
8384	2611	1395	0
8385	1249	1395	0
8386	2418	1395	0
8387	1707	1395	0
8388	174	1395	0
8389	917	1395	0
8390	1938	1395	0
8391	2621	1395	0
8392	2318	1395	0
8393	12	1395	0
8394	1849	1395	0
8395	2595	1395	0
8396	2706	1395	0
8397	1052	1395	0
8398	405	1395	0
8399	656	1395	0
8400	1375	294	0
8401	718	294	0
8402	12	294	0
8403	59	294	0
8404	1763	294	0
8405	2629	294	0
8406	178	294	0
8407	2063	294	0
8408	243	294	0
8409	1279	294	0
8410	2413	294	0
8411	1194	2289	0
8412	1338	2289	0
8413	2223	2289	0
8414	2706	2289	0
8415	709	1711	0
8416	623	1711	0
8417	2090	1711	0
8418	199	1711	0
8419	1763	1711	0
8420	745	1995	0
8421	471	1995	0
8422	2531	744	0
8423	2629	744	0
8424	1148	744	0
8425	1577	744	0
8426	1222	744	0
8427	2285	744	0
8428	963	744	0
8429	50	2148	0
8430	2530	2148	0
8431	1780	2148	0
8432	428	2148	0
8433	2614	2148	0
8434	158	2148	0
8435	2438	2148	0
8436	1272	2148	0
8437	15	2148	0
8438	709	2148	0
8439	2686	2148	0
8440	1887	2148	0
8441	1691	2148	0
8442	2582	2148	0
8443	745	204	0
8444	620	204	0
8445	158	204	0
8446	570	204	0
8447	2413	204	0
8448	1249	424	0
8449	160	2637	0
8450	131	2637	0
8451	167	2637	0
8452	1815	2637	0
8453	25	2637	0
8454	980	2580	0
8455	2227	2580	0
8456	1247	2580	0
8457	1318	2580	0
8458	2113	2580	0
8459	103	2580	0
8460	1707	2580	0
8461	1156	2172	0
8462	316	2172	0
8463	1325	2104	0
8464	1063	2104	0
8465	2267	2104	0
8466	84	2104	0
8467	2319	2104	0
8468	797	713	0
8469	2202	713	0
8470	1341	713	0
8471	1084	713	0
8472	1667	713	0
8473	1639	713	0
8474	448	858	0
8475	1874	858	0
8476	1272	858	0
8477	2670	858	0
8478	2244	858	0
8479	634	1337	0
8480	2703	1337	0
8481	143	1337	0
8482	745	1337	0
8483	957	1337	0
8484	1631	1337	0
8485	2318	1337	0
8486	2032	1337	0
8487	1194	1337	0
8488	718	1337	0
8489	1507	1337	0
8490	1088	1337	0
8491	1955	1337	0
8492	929	1337	0
8493	2574	1337	0
8494	2171	1337	0
8495	623	1337	0
8496	577	1337	0
8497	2268	1337	0
8498	1375	1337	0
8499	1222	1337	0
8500	471	1337	0
8501	320	1337	0
8502	405	1337	0
8503	1057	1337	0
8504	691	1337	0
8505	2079	422	0
8506	2621	422	0
8507	308	1293	0
8508	1300	1293	0
8509	2611	1293	0
8510	1467	1293	0
8511	1088	1293	0
8512	167	1293	0
8513	2063	1293	0
8514	866	1293	0
8515	1596	1293	0
8516	2305	973	0
8517	866	973	0
8518	2347	973	0
8519	1547	973	0
8520	1467	973	0
8521	1300	973	0
8522	1887	973	0
8523	2442	973	0
8524	630	555	0
8525	1194	555	0
8526	709	1466	0
8527	12	1256	0
8528	2645	1256	0
8529	1707	1831	0
8530	932	1831	0
8531	1194	1831	0
8532	1088	2251	0
8533	1148	2251	0
8534	243	2251	0
8535	2318	2251	0
8536	691	2251	0
8537	374	1511	0
8538	1815	1511	0
8539	1964	1511	0
8540	932	1511	0
8541	1544	1511	0
8542	462	1511	0
8543	1909	1511	0
8544	1438	1511	0
8545	166	1511	0
8546	178	1633	0
8547	2032	1633	0
8548	316	1633	0
8549	2427	1633	0
8550	630	1633	0
8551	2414	1633	0
8552	1069	1633	0
8553	284	1633	0
8554	2438	1633	0
8555	79	1633	0
8556	731	1633	0
8557	2063	2653	0
8558	1943	1947	0
8559	2267	2736	0
8560	641	2583	0
8561	1438	983	0
8562	2721	983	0
8563	2574	2248	0
8564	2413	2248	0
8565	304	1669	0
8566	996	1669	0
8567	1909	1669	0
8568	589	1669	0
8569	678	632	0
8570	2530	658	0
8571	831	658	0
8572	1955	658	0
8573	1243	658	0
8574	413	658	0
8575	2032	192	0
8576	375	2312	0
8577	24	2059	0
8578	2527	1447	0
8579	1577	1447	0
8580	1878	1447	0
8581	1741	297	0
8582	1767	297	0
8583	87	2644	0
8584	1943	2644	0
8585	831	2644	0
8586	2581	823	0
8587	1057	823	0
8588	385	625	0
8589	1964	625	0
8590	1880	2584	0
8591	1767	617	0
8592	1200	617	0
8593	542	617	0
8594	1242	617	0
8595	2442	617	0
8596	1577	617	0
8597	50	617	0
8598	2645	617	0
8599	691	617	0
8600	405	617	0
8601	1375	617	0
8602	1609	617	0
8603	160	617	0
8604	1741	617	0
8605	745	617	0
8606	1092	617	0
8607	881	617	0
8608	623	617	0
8609	166	617	0
8610	1057	617	0
8611	1355	617	0
8612	1111	617	0
8613	320	617	0
8614	211	617	0
8615	1207	617	0
8616	374	617	0
8617	1052	617	0
8618	2582	617	0
8619	1780	617	0
8620	1964	617	0
8621	2530	617	0
8622	2693	617	0
8623	1194	617	0
8624	1596	617	0
8625	2438	617	0
8626	2529	617	0
8627	649	617	0
8628	2295	617	0
8629	1909	617	0
8630	1438	617	0
8631	2347	617	0
8632	1547	617	0
8633	2318	774	0
8634	320	774	0
8635	876	774	0
8636	1763	774	0
8637	1243	774	0
8638	2327	774	0
8639	166	935	0
8640	963	935	0
8641	174	935	0
8642	2058	935	0
8643	2049	935	0
8644	917	935	0
8645	1874	935	0
8646	405	935	0
8647	2171	935	0
8648	374	935	0
8649	2529	935	0
8650	2527	935	0
8651	1763	935	0
8652	932	935	0
8653	1265	935	0
8654	1699	935	0
8655	2438	935	0
8656	2667	935	0
8657	1609	935	0
8658	623	2392	0
8659	1243	2392	0
8660	957	2392	0
8661	2085	2392	0
8662	2413	2392	0
8663	1887	2392	0
8664	1241	2392	0
8665	1763	2392	0
8666	281	2392	0
8667	2191	2392	0
8668	2079	2392	0
8669	376	2392	0
8670	1136	2701	0
8671	570	1285	0
8672	2305	1285	0
8673	2207	1285	0
8674	1208	1285	0
8675	143	1285	0
8676	2413	1285	0
8677	1707	1285	0
8678	917	1285	0
8679	167	1285	0
8680	251	1594	0
8681	641	1261	0
8682	1375	1261	0
8683	1763	1261	0
8684	2729	1261	0
8685	2214	1261	0
8686	2079	1261	0
8687	1767	1261	0
8688	59	1261	0
8689	429	1261	0
8690	709	1261	0
8691	459	2517	0
8692	117	2517	0
8693	1724	2517	0
8694	1456	2517	0
8695	16	1714	0
8696	24	1714	0
8697	2120	1714	0
8698	1680	1714	0
8699	304	83	0
8700	1996	83	0
8701	1990	1983	0
8702	108	1983	0
8703	246	1983	0
8704	151	1983	0
8705	50	248	0
8706	1265	98	0
8707	2442	332	0
8708	1880	332	0
8709	79	332	0
8710	1002	2454	0
8711	1680	2454	0
8712	167	2454	0
8713	1685	2454	0
8714	1812	261	0
8715	2595	1792	0
8716	304	1692	0
8717	1909	1692	0
8718	731	1692	0
8719	2438	116	0
8720	143	116	0
8721	564	116	0
8722	1996	116	0
8723	2268	116	0
8724	831	116	0
8725	1544	116	0
8726	1265	496	0
8727	2215	2408	0
8728	131	2408	0
8729	1964	1917	0
8730	1139	1522	0
8731	1943	1522	0
8732	1194	1522	0
8733	2531	1522	0
8734	1577	1522	0
8735	2214	1522	0
8736	995	1522	0
8737	2319	1522	0
8738	1088	1522	0
8739	1685	1522	0
8740	1148	1522	0
8741	718	1522	0
8742	1222	1522	0
8743	1680	1232	0
8744	2586	1232	0
8745	2729	1232	0
8746	387	1232	0
8747	199	1232	0
8748	2703	1232	0
8749	111	1232	0
8750	1148	1232	0
8751	211	1232	0
8752	917	1232	0
8753	2706	1232	0
8754	50	1232	0
8755	2530	1232	0
8756	1780	1232	0
8757	2332	1232	0
8758	329	2093	0
8759	1544	2093	0
8760	1194	2093	0
8761	2332	2093	0
8762	1934	2093	0
8763	160	2093	0
8764	1996	2093	0
8765	1200	2093	0
8766	1139	2093	0
8767	1	2093	0
8768	1881	2093	0
8769	304	2093	0
8770	1320	226	0
8771	1631	226	0
8772	1139	226	0
8773	1208	226	0
8774	577	226	0
8775	630	226	0
8776	1272	226	0
8777	1934	226	0
8778	166	226	0
8779	663	226	0
8780	2389	687	0
8781	267	687	0
8782	896	2099	0
8783	2667	2099	0
8784	718	1138	0
8785	896	1138	0
8786	2414	1138	0
8787	1964	2076	0
8788	2721	2076	0
8789	1955	2076	0
8790	1069	2076	0
8791	30	2076	0
8792	1111	574	0
8793	1325	574	0
8794	1944	574	0
8795	1052	574	0
8796	1112	2216	0
8797	1366	2216	0
8798	1763	2216	0
8799	2442	2216	0
8800	462	1769	0
8801	1886	1918	0
8802	428	1761	0
8803	995	1761	0
8804	1200	1761	0
8805	1069	708	0
8806	2432	708	0
8807	570	708	0
8808	178	800	0
8809	132	800	0
8810	1838	791	0
8811	2295	1033	0
8812	709	1033	0
8813	1973	1015	0
8814	1577	1015	0
8815	2207	1015	0
8816	1812	1827	0
8817	735	1827	0
8818	656	2647	0
8819	2028	2647	0
8820	1355	2647	0
8821	831	1621	0
8822	2244	1621	0
8823	1272	2165	0
8824	2670	2165	0
8825	2418	2165	0
8826	881	586	0
8827	589	2206	0
8828	2171	2206	0
8829	284	2206	0
8830	1973	2206	0
8831	2706	2206	0
8832	2432	526	0
8833	1934	526	0
8834	1849	526	0
8835	1111	526	0
8836	649	526	0
8837	2621	526	0
8838	1208	526	0
8839	81	526	0
8840	1864	526	0
8841	1249	526	0
8842	623	526	0
8843	1680	2537	0
8844	649	2537	0
8845	1355	2537	0
8846	376	2537	0
8847	2120	2537	0
8848	2685	2537	0
8849	709	2537	0
8850	1116	2537	0
8851	375	2537	0
8852	1848	2131	0
8853	2432	2594	0
8854	663	2594	0
8855	691	2594	0
8856	1068	2594	0
8857	1812	2502	0
8858	1242	2502	0
8859	1139	2502	0
8860	1156	2502	0
8861	2267	2502	0
8862	1944	2502	0
8863	1325	2502	0
8864	583	2502	0
8865	995	2502	0
8866	1864	2502	0
8867	1467	1650	0
8868	718	1650	0
8869	2285	1021	0
8870	1998	1021	0
8871	2318	1021	0
8872	167	1021	0
8873	589	777	0
8874	2718	319	0
8875	2686	808	0
8876	1415	1793	0
8877	2670	1371	0
8878	1691	1371	0
8879	1964	1371	0
8880	1284	2168	0
8881	1851	2168	0
8882	1547	1014	0
8883	448	1014	0
8884	2214	1014	0
8885	1320	1346	0
8886	1092	1346	0
8887	81	1346	0
8888	1233	2697	0
8889	1874	1494	0
8890	427	1494	0
8891	1699	2467	0
8892	1667	2266	0
8893	1718	2266	0
8894	2427	2266	0
8895	1222	2266	0
8896	281	1079	0
8897	2079	1079	0
8898	2413	1079	0
8899	2595	1079	0
8900	1200	1079	0
8901	855	1079	0
8902	2327	1079	0
8903	30	1079	0
8904	634	1079	0
8905	623	1079	0
8906	1943	1079	0
8907	1008	2664	0
8908	2215	2664	0
8909	691	2664	0
8910	1998	2664	0
8911	876	914	0
8912	15	914	0
8913	2215	230	0
8914	1222	230	0
8915	735	343	0
8916	2120	474	0
8917	896	474	0
8918	2718	49	0
8919	1063	1614	0
8920	1609	513	0
8921	2530	330	0
8922	887	420	0
8923	2729	961	0
8924	1233	961	0
8925	893	961	0
8926	812	961	0
8927	2332	490	0
8928	1874	2513	0
8929	589	2513	0
8930	2171	1381	0
8931	2223	1381	0
8932	1819	1353	0
8933	2085	1353	0
8934	855	1353	0
8935	316	1353	0
8936	25	1353	0
8937	2667	1353	0
8938	881	1555	0
8939	2614	683	0
8940	1741	683	0
8941	728	2331	0
8942	601	2331	0
8943	2693	2649	0
8944	24	633	0
8945	2418	633	0
8946	329	1322	0
8947	1052	1106	0
8948	178	1106	0
8949	1355	1142	0
8950	1763	2254	0
8951	1186	279	0
8952	636	2734	0
8953	1	2208	0
8954	577	2208	0
8955	2171	1628	0
8956	1544	1628	0
8957	397	1628	0
8958	1132	1628	0
8959	1767	2041	0
8960	1207	2041	0
8961	1320	1187	0
8962	143	2139	0
8963	1691	2492	0
8964	577	2492	0
8965	413	2492	0
8966	564	2492	0
8967	2611	2492	0
8968	1812	2492	0
8969	663	2492	0
8970	1194	1901	0
8971	745	1901	0
8972	2441	1901	0
8973	1905	1901	0
8974	166	1901	0
8975	2295	2238	0
8976	1741	2521	0
8977	638	1722	0
8978	1998	1722	0
8979	663	2330	0
8980	304	2330	0
8981	143	326	0
8982	547	882	0
8983	2706	882	0
8984	1580	882	0
8985	1855	36	0
8986	656	2625	0
8987	1325	2625	0
8988	1422	133	0
8989	2327	133	0
8990	542	810	0
8991	2090	810	0
8992	1631	1717	0
8993	963	2511	0
8994	896	2511	0
8995	2120	2511	0
8996	385	2511	0
8997	84	2511	0
8998	1579	2511	0
8999	2032	2511	0
9000	1740	2511	0
9001	281	2511	0
9002	998	43	0
9003	2712	43	0
9004	1631	2604	0
9005	917	2604	0
9006	577	1747	0
9007	876	2313	0
9008	160	2313	0
9009	691	2313	0
9010	1111	2313	0
9011	2614	2313	0
9012	251	2313	0
9013	896	2313	0
9014	583	2313	0
9015	1864	2313	0
9016	1242	2313	0
9017	2295	2313	0
9018	1579	2496	0
9019	1438	2240	0
9020	1207	2240	0
9021	2621	2240	0
9022	634	2240	0
9023	2285	2240	0
9024	2207	2112	0
9025	2529	1411	0
9026	876	1411	0
9027	61	1411	0
9028	1249	1411	0
9029	2614	1383	0
9030	1819	1719	0
9031	1544	2360	0
9032	1	2196	0
9033	1631	2196	0
9034	1355	2196	0
9035	1467	2420	0
9036	2530	2493	0
9037	132	1799	0
9038	1699	1412	0
9039	166	1430	0
9040	211	2493	0
9041	509	2493	0
9042	87	2493	0
9043	1002	1799	0
9044	1325	2147	0
9045	1934	2147	0
9046	167	2147	0
9047	1069	2147	0
9048	2670	2147	0
9049	2209	2147	0
9050	2530	2147	0
9051	495	2147	0
9052	2215	658	0
9053	876	658	0
9054	1112	658	0
9055	178	658	0
9056	2418	658	0
9057	0	2129	0
9058	1767	1329	0
9059	678	1866	0
9060	2120	565	0
9061	1186	565	0
9062	2223	1071	0
9063	1848	1071	0
9064	656	1071	0
9065	1740	1071	0
9066	1934	1134	0
9067	2305	1134	0
9068	2527	1134	0
9069	174	1664	0
9070	166	1664	0
9071	15	1664	0
9072	2628	1952	0
9073	2527	1952	0
9074	957	1952	0
9075	1366	33	0
9076	1233	33	0
9077	1874	33	0
9078	2295	1278	0
9079	1438	1936	0
9080	2267	1266	0
9081	2215	854	0
9082	471	854	0
9083	1812	854	0
9084	2582	578	0
9085	636	1652	0
9086	1996	1557	0
9087	1008	1557	0
9088	2049	1578	0
9089	2327	597	0
9090	2085	1042	0
9091	2531	1042	0
9092	1547	1042	0
9093	413	1042	0
9094	745	990	0
9095	1265	900	0
9096	359	956	0
9097	509	2559	0
9098	691	553	0
9099	1265	2037	0
9100	1880	2037	0
9101	2032	2037	0
9102	174	2037	0
9103	1194	2037	0
9104	2718	2037	0
9105	1767	2037	0
9106	1579	394	0
9107	329	276	0
9108	1243	276	0
9109	2464	276	0
9110	2529	2567	0
9111	917	2567	0
9112	1148	2705	0
9113	1631	1967	0
9114	1008	1595	0
9115	1088	286	0
9116	81	286	0
9117	2418	2081	0
9118	1320	2081	0
9119	1955	2536	0
9120	1544	2536	0
9121	1207	2536	0
9122	2693	1295	0
9123	167	1295	0
9124	589	2423	0
9125	876	1710	0
9126	1300	1710	0
9127	636	1710	0
9128	995	1710	0
9129	308	1256	0
9130	397	1256	0
9131	2614	1256	0
9132	630	1256	0
9133	1934	1006	0
9134	2595	1006	0
9135	1691	1006	0
9136	995	1072	0
9137	641	1072	0
9138	535	157	0
9139	1812	1768	0
9140	2432	23	0
9141	131	23	0
9142	735	453	0
9143	929	453	0
9144	2418	2568	0
9145	893	1204	0
9146	866	1204	0
9147	1057	928	0
9148	2586	479	0
9149	1718	1858	0
9150	2718	2192	0
9151	2214	1893	0
9152	2120	1893	0
9153	2614	2406	0
9154	1092	255	0
9155	2611	255	0
9156	1815	1268	0
9157	917	1005	0
9158	12	1005	0
9159	374	2726	0
9160	917	2726	0
9161	211	2726	0
9162	2466	1668	0
9163	1563	1668	0
9164	2323	1668	0
9165	2278	1668	0
9166	2301	1668	0
9167	426	1668	0
9168	2028	2122	0
9169	2332	2122	0
9170	16	1727	0
9171	247	1813	0
9172	1366	984	0
9173	656	287	0
9174	1815	1462	0
9175	329	2483	0
9176	427	194	0
9177	2069	149	0
9178	1467	149	0
9179	368	1804	0
9180	1783	1804	0
9181	1909	699	0
9182	1156	699	0
9183	2244	1873	0
9184	1905	1873	0
9185	2207	1873	0
9186	1375	1873	0
9187	1631	1921	0
9188	1092	1921	0
9189	251	1921	0
9190	2703	1921	0
9191	1741	1921	0
9192	932	2498	0
9193	16	1370	0
9194	2427	703	0
9195	709	762	0
9196	2527	40	0
9197	1366	2338	0
9198	1596	1212	0
9199	376	1212	0
9200	2414	1212	0
9201	2318	2132	0
9202	2693	1290	0
9203	1996	1066	0
9204	1667	1361	0
9205	855	1054	0
9206	577	2185	0
9207	2582	2340	0
9208	1092	2570	0
9209	866	1038	0
9210	1407	1558	0
9211	2432	833	0
9212	1562	1635	0
9213	2277	617	0
9214	1249	676	0
9215	2285	676	0
9216	1249	616	0
9217	174	1948	0
9218	2531	85	0
9219	24	1903	0
9220	1815	2354	0
9221	2058	1526	0
9222	634	899	0
9223	316	1310	0
9224	166	1758	0
9225	412	901	0
9226	2693	312	0
9227	2670	1339	0
9228	1241	1339	0
9229	859	1073	0
9230	218	2388	1
9231	1879	2388	1
9232	728	2388	1
9233	484	2388	1
9234	80	2388	1
9235	1645	2388	1
9236	2276	1149	1
9237	1273	2388	1
9238	2056	2388	1
9239	1060	2388	1
9240	642	2388	1
9241	971	2388	1
9242	958	2388	1
9243	1465	2388	1
9244	380	2388	1
9245	558	2388	1
9246	609	1479	1
9247	741	2388	1
9248	445	2388	1
9249	334	2388	1
9250	963	1479	1
9251	669	2388	1
9252	1364	2388	1
9253	2007	2388	1
9254	519	2388	1
9255	1341	2388	1
9256	2488	2388	1
9257	1220	2388	1
9258	613	2388	1
9259	727	2388	1
9260	2368	2388	1
9261	1693	2388	1
9262	2446	2388	1
9263	2249	2388	1
9264	2092	2388	1
9265	2657	2388	1
9266	2572	2388	1
9267	2217	2388	1
9268	2363	2388	1
9269	2013	2388	1
9270	2298	2388	1
9271	2708	2388	1
9272	498	2388	1
9273	111	2388	1
9274	199	807	1
9275	1904	2388	1
9276	2095	2388	1
9277	375	807	1
9278	942	2388	1
9279	942	683	1
9280	942	1769	1
9281	584	2388	1
9282	1878	807	1
9283	2719	1061	1
9284	2309	1061	1
9285	2004	2388	1
9286	855	2388	1
9287	1046	807	1
9288	1728	2388	1
9289	388	807	1
9290	2278	2388	1
9291	2519	2388	1
9292	2613	2388	1
9293	66	2388	1
9294	109	2388	1
9295	1513	2388	1
9296	1172	1479	1
9297	1119	2388	1
9298	460	2388	1
9299	563	2388	1
9300	851	2388	1
9301	2125	2388	1
9302	2593	2388	1
9303	393	2388	1
9304	1745	2388	1
9305	2658	2388	1
9306	1556	2388	1
9307	1875	2388	1
9308	2	2388	1
9309	303	2388	1
9310	1597	2388	1
9311	864	2388	1
9312	782	2388	1
9313	2020	2388	1
9314	314	2388	1
9315	2141	2388	1
9316	1308	2388	1
9317	67	2388	1
9318	2716	2388	1
9319	1959	2388	1
9320	2173	2388	1
9321	38	1149	1
9322	2137	2388	1
9323	1796	2388	1
9324	1050	2388	1
9325	1764	2388	1
9326	1020	2388	1
9327	1248	2388	1
9328	16	2388	1
9329	2201	2388	1
9330	171	2388	1
9331	2027	2388	1
9332	2465	2388	1
9333	298	2388	1
9334	260	2388	1
9335	272	2388	1
9336	621	2388	1
9337	1225	2388	1
9338	825	2388	1
9339	362	2388	1
9340	1252	2388	1
9341	579	1682	1
9342	579	383	1
9343	579	1229	1
9344	579	882	1
9345	579	2553	1
9346	2222	2388	1
9347	951	2388	1
9348	2394	2388	1
9349	2382	807	1
9350	725	2388	1
9351	913	2388	1
9352	15	2388	1
9353	246	2388	1
9354	143	2388	1
9355	242	2388	1
9356	891	2388	1
9357	2595	2388	1
9358	2105	2388	1
9359	797	444	1
9360	1980	2388	1
9361	1360	2388	1
9362	2532	2388	1
9363	952	2388	1
9364	674	2388	1
9365	2181	2388	1
9366	2455	2388	1
9367	2379	993	1
9368	2379	2148	1
9369	529	2388	1
9370	1390	2388	1
9371	2686	2388	1
9372	28	2388	1
9373	2308	2388	1
9374	2101	2388	1
9375	2590	2388	1
9376	1911	2388	1
9377	626	2388	1
9378	96	1789	1
9379	173	2388	1
9380	1810	2388	1
9381	2008	2388	1
9382	216	1921	1
9383	1986	2388	1
9384	1552	2388	1
9385	592	2388	1
9386	2106	2388	1
9387	1013	2388	1
9388	2598	2388	1
9389	1723	128	1
9390	1963	2388	1
9391	21	2388	1
9392	1298	2388	1
9393	352	2388	1
9394	2520	2388	1
9395	861	2388	1
9396	1401	1479	1
9397	1401	1149	1
9398	1259	2388	1
9399	1643	2388	1
9400	2650	2388	1
9401	856	2388	1
9402	1735	2388	1
9403	8	2388	1
9404	2481	2388	1
9405	1495	2388	1
9406	1598	2388	1
9407	2461	2388	1
9408	2622	2388	1
9409	1709	2388	1
9410	1853	2388	1
9411	231	2388	1
9412	2241	807	1
9413	985	807	1
9414	2385	2388	1
9415	540	2388	1
9416	2262	444	1
9417	1126	2388	1
9418	95	1149	1
9419	2601	2388	1
9420	2072	2388	1
9421	239	2388	1
9422	846	2388	1
9423	2325	2388	1
9424	1510	2388	1
9425	1665	2388	1
9426	1950	2388	1
9427	2635	2388	1
9428	1264	2388	1
9429	501	2388	1
9430	721	2388	1
9431	2194	2388	1
9432	1363	2388	1
9433	511	2388	1
9434	2390	2388	1
9435	2422	2388	1
9436	581	2388	1
9437	1431	2388	1
9438	2565	713	1
9439	348	2388	1
9440	1939	2388	1
9441	1649	2388	1
9442	493	1149	1
9443	234	2388	1
9444	2025	2388	1
9445	1384	2388	1
9446	342	2388	1
9447	309	2388	1
9448	1471	2388	1
9449	210	2388	1
9450	982	2388	1
9451	575	2388	1
9452	792	2388	1
9453	2003	2388	1
9454	1946	2388	1
9455	2596	2388	1
9456	1074	2388	1
9457	1883	2388	1
9458	778	2388	1
9459	704	2388	1
9460	1221	2388	1
9461	817	2388	1
9462	2332	2388	1
9463	1416	2388	1
9464	1468	2388	1
9465	2140	2388	1
9466	34	2388	1
9467	2010	2388	1
9468	628	2388	1
9469	1227	2388	1
9470	1767	2388	1
9471	1641	2388	1
9472	1457	2388	1
9473	2160	2388	1
9474	1625	2388	1
9475	2019	2388	1
9476	1415	2388	1
9477	130	2388	1
9478	818	2388	1
9479	1678	2388	1
9480	2203	2388	1
9481	1790	2388	1
9482	1632	2388	1
9483	707	2388	1
9484	1517	1479	1
9485	2565	2553	0
9486	87	2388	0
9487	2319	2388	0
9488	427	2388	0
9489	876	2388	0
9490	2586	2388	0
9491	932	2388	0
9492	92	2388	0
9493	199	2388	0
9494	2058	2388	0
9495	2629	2388	0
9496	413	2388	0
9497	1707	2388	0
9498	2305	2388	0
9499	1068	2388	0
9500	1998	2388	0
9501	166	2388	0
9502	1667	2388	0
9503	132	2388	0
9504	1955	2388	0
9505	2464	2388	0
9506	2267	2388	0
9507	1438	2388	0
9508	630	2388	0
9509	2285	2388	0
9510	1338	2388	0
9511	2171	2388	0
9512	649	2388	0
9513	2729	2388	0
9514	2703	2388	0
9515	1909	2388	0
9516	1241	2388	0
9517	1815	2388	0
9518	2645	2388	0
9519	1063	2388	0
9520	2614	2388	0
9521	2244	2388	0
9522	1320	2388	0
9523	1577	2388	0
9524	1489	2388	0
9525	2531	2388	0
9526	79	2388	0
9527	429	2388	0
9528	1855	2388	0
9529	1878	2388	0
9530	2693	2388	0
9531	1366	2388	0
9532	1002	2388	0
9533	1780	2388	0
9534	0	2388	0
9535	1718	2388	0
9536	656	2388	0
9537	2049	2388	0
9538	691	2388	0
9539	1132	2388	0
9540	939	2388	0
9541	288	2388	0
9542	284	2388	0
9543	1881	2388	0
9544	428	2388	0
9545	570	2388	0
9546	2028	2388	0
9547	577	2388	0
9548	963	2388	0
9549	1691	2388	0
9550	158	2388	0
9551	1069	2388	0
9552	2318	2388	0
9553	812	2388	0
9554	1242	2388	0
9555	308	2388	0
9556	1375	2388	0
9557	2120	2388	0
9558	1547	2388	0
9559	929	2388	0
9560	709	2388	0
9561	1848	2388	0
9562	471	2388	0
9563	2565	2388	0
9564	2432	2388	0
9565	866	2388	0
9566	831	2388	0
9567	1680	2388	0
9568	1938	2388	0
9569	1819	2388	0
9570	1156	2388	0
9571	160	2388	0
9572	211	2388	0
9573	24	2388	0
9574	735	2388	0
9575	1740	2388	0
9576	2063	2388	0
9577	376	2388	0
9578	1943	2388	0
9579	167	2388	0
9580	1996	2388	0
9581	2223	2388	0
9582	2032	2388	0
9583	2427	2388	0
9584	583	2388	0
9585	2418	2388	0
9586	2347	2388	0
9587	1874	2388	0
9588	2621	2388	0
9589	1139	2388	0
9590	1249	2388	0
9591	59	2388	0
9592	1111	2388	0
9593	2442	2388	0
9594	304	2388	0
9595	1222	2388	0
9596	1467	2388	0
9597	1279	2388	0
9598	678	2388	0
9599	1272	2388	0
9600	2191	2388	0
9601	247	2388	0
9602	243	2388	0
9603	1544	2388	0
9604	2581	2388	0
9605	1631	2388	0
9606	1741	2388	0
9607	2718	2388	0
9608	316	2388	0
9609	12	2388	0
9610	638	2388	0
9611	1742	2388	0
9612	462	2388	0
9613	1300	2388	0
9614	1812	2388	0
9615	2215	2388	0
9616	1092	2388	0
9617	535	2388	0
9618	893	2388	0
9619	448	2388	0
9620	1233	2388	0
9621	564	2388	0
9622	636	2388	0
9623	1422	2388	0
9624	542	2388	0
9625	2530	2388	0
9626	1944	2388	0
9627	131	2388	0
9628	1849	2388	0
9629	2721	2388	0
9630	509	2388	0
9631	2438	2388	0
9632	2414	2388	0
9633	25	2388	0
9634	2527	2388	0
9635	620	2388	0
9636	495	2388	0
9637	2085	2388	0
9638	2628	2388	0
9639	251	2388	0
9640	1243	2388	0
9641	641	2388	0
9642	2277	2388	0
9643	1088	2388	0
9644	2413	2388	0
9645	663	2388	0
9646	385	2388	0
9647	824	2388	0
9648	1265	2388	0
9649	174	2388	0
9650	1200	2388	0
9651	1	2388	0
9652	995	2388	0
9653	2295	2388	0
9654	859	2388	0
9655	2268	2388	0
9656	1609	2388	0
9657	329	2388	0
9658	1887	2388	0
9659	1685	2388	0
9660	1443	2388	0
